28842,2,1
9651,3,1
883,3,1
16352,10,1
3073,8,1
4718,10,2
1295,2,2
11181,3,1
118,8,1
835,9,1
14849,1,1
7188,3,1
5352,4,1
4000,3,3
526,8,1
915,3,2
3071,4,4
168,7,32
997,9,1
5,6,32
26381,4,1
9364,7,1
16176,3,1
13288,2,1
615,2,3
4626,1,1
1770,1,3
418,2,3
176,8,1
28523,7,1
12627,2,1
4466,2,1
255,6,27
6031,9,1
715,3,5
2427,9,1
828,10,1
7,5,8
9766,2,1
2607,10,1
4097,8,1
822,1,2
175,6,3
1797,6,4
7297,9,1
1221,2,1
574,2,2
2799,2,1
14970,8,1
12579,7,1
1317,3,5
404,2,3
2582,8,1
2727,2,2
2109,8,1
13259,10,1
3001,4,1
2756,1,3
1317,5,3
1681,2,4
495,8,3
362,4,6
1830,7,1
1562,8,1
1422,1,1
961,7,1
1913,10,1
1188,1,2
1560,9,1
370,2,1
7710,6,1
19029,2,1
8125,1,1
23819,6,1
694,6,3
357,1,3
1545,10,1
6023,7,1
715,9,2
2534,8,4
392,7,1
2778,7,4
1927,9,1
2343,3,1
116,8,4
6005,8,1
5028,7,1
1230,4,3
389,7,5
7523,4,1
350,1,1
5240,1,1
3681,1,2
2335,1,1
1186,8,2
18660,3,1
17960,8,1
8784,2,1
563,2,3
8367,3,1
1945,8,1
11866,8,1
2535,6,7
1085,10,3
2329,6,1
1587,2,1
2534,3,9
741,1,1
17971,3,1
1019,4,1
8,3,7
2430,4,1
3295,6,1
1632,8,1
9368,4,1
523,9,4
102,7,3
2448,4,1
3234,1,1
5072,9,1
13561,8,1
871,8,4
4448,3,1
2601,4,1
5991,9,1
589,4,3
834,8,2
7009,3,1
14326,6,1
1913,7,1
16567,1,1
681,9,1
4805,6,1
3122,2,1
16801,1,1
1087,6,3
2197,3,1
3802,3,1
4078,6,1
1924,1,1
2078,3,8
24400,8,1
5821,5,1
28959,1,1
468,9,1
17900,8,1
5661,8,1
2610,9,1
2048,8,1
10318,6,1
2699,3,2
24573,7,1
62,2,2
1231,8,12
16310,4,1
6916,9,1
4691,9,1
207,3,1
1423,10,4
1313,2,3
26680,7,1
715,2,5
1336,2,1
4858,6,1
417,2,3
7834,7,1
1468,6,1
3503,1,1
20,3,2
4262,1,1
13023,7,1
458,9,1
16488,3,1
52,7,6
439,10,4
28883,8,1
558,8,1
20310,3,1
2289,3,1
11685,1,1
9752,2,1
496,2,3
1226,7,6
1726,1,1
706,1,1
99,2,26
1183,9,1
11650,7,1
2025,3,2
3585,8,1
5786,3,1
499,7,2
1404,9,4
1801,5,1
68,8,17
7773,9,1
1512,2,7
2065,6,1
17576,9,1
902,1,1
5000,1,1
1972,3,1
2084,3,1
161,8,6
1592,8,1
716,1,1
5494,6,1
182,6,1
1679,6,1
10588,6,1
764,5,1
10309,3,1
473,4,1
6487,6,1
3016,8,1
12874,9,1
5732,7,1
21729,8,1
891,1,3
46,8,1
199,8,2
17,10,2
460,4,4
1238,2,1
1570,2,1
6128,2,2
7065,1,1
27,7,5
2987,10,1
18719,2,1
4410,7,1
5,5,2
20957,7,1
2068,7,1
671,2,5
3997,7,1
6119,4,1
4532,3,1
7117,5,1
979,3,1
8966,6,1
1340,6,7
2459,6,1
2862,7,2
493,7,3
729,9,4
173,6,9
3043,10,1
9078,1,1
6246,1,1
579,3,5
13486,7,1
14057,1,1
75,3,56
677,3,1
12750,7,1
2519,10,1
7125,3,1
2314,1,2
252,9,1
80,1,10
2281,7,1
7439,9,1
495,9,8
1418,10,2
89,6,1
6768,4,2
2446,3,1
22764,10,1
932,7,1
366,7,3
714,1,1
2055,8,2
5813,3,1
1473,7,1
4704,9,1
3096,6,1
651,7,3
1255,3,2
11,8,11
67,7,1
227,3,7
6655,2,1
1387,1,1
14899,3,1
2330,3,3
28105,9,1
3841,5,1
1659,1,2
101,2,1
5310,2,1
574,7,2
2849,6,3
363,5,2
999,4,9
6244,6,1
9802,6,1
616,1,1
203,3,4
1572,1,3
21002,1,1
588,7,6
10661,3,1
6751,7,1
4950,9,1
516,3,5
190,3,3
1870,5,1
11257,6,1
469,5,2
2820,6,2
2753,9,1
18605,2,1
361,2,3
4990,2,1
2465,9,2
525,9,2
4139,3,1
3131,10,1
609,6,3
1962,8,1
8681,7,1
9027,7,1
4,6,1
11001,6,1
297,4,2
15462,4,1
5787,1,1
3193,9,1
90,8,7
275,1,19
439,1,2
2157,3,1
899,8,1
18484,8,1
2337,4,1
227,7,3
9508,4,1
3964,2,1
2316,3,1
1166,6,1
22840,2,1
264,1,9
6395,1,1
5514,9,1
4675,9,2
2862,8,1
10841,9,1
10792,2,1
1477,7,1
2770,6,2
4064,1,3
3846,9,1
7419,4,1
845,6,1
985,1,6
22488,1,1
679,3,1
2707,6,1
1468,1,1
1899,1,1
2625,3,1
2119,9,1
814,1,1
5095,6,1
2756,10,3
4704,1,1
4940,5,1
58,9,1
245,2,5
1241,1,8
295,2,1
2001,4,3
4064,9,2
579,8,4
2862,6,1
1529,3,3
319,7,3
497,10,1
7377,4,1
2255,2,1
12747,1,1
249,2,9
6263,8,1
10482,1,1
6984,3,1
1277,2,9
935,1,4
3576,1,1
7816,2,1
565,3,1
131,9,2
247,9,2
23680,1,1
1934,8,1
2036,1,2
478,4,1
6201,3,1
306,4,2
7933,10,1
2432,1,3
1877,6,1
970,1,1
579,2,3
1090,6,1
1156,3,1
5543,2,1
985,10,1
783,9,1
1315,2,3
4349,2,1
1867,7,1
428,6,4
4596,6,1
812,6,4
11892,10,1
981,1,1
3318,4,3
27429,4,1
7531,2,1
345,7,8
8584,2,1
4693,7,1
3962,7,1
307,6,1
716,2,1
1541,4,2
17008,7,1
11809,1,1
10225,2,1
23756,1,1
589,7,3
2833,2,1
5169,7,1
837,4,1
1503,4,3
1382,1,1
8844,6,1
798,10,2
73,7,1
6887,9,1
24560,7,1
3056,1,2
19838,5,1
213,4,3
92,8,22
2357,1,1
1884,6,2
16975,3,1
10910,1,1
1077,2,3
1717,2,2
3377,8,1
1464,2,2
2993,6,1
1282,7,1
1477,2,2
2316,10,2
145,7,2
27280,3,1
124,2,45
5004,6,1
782,7,1
1180,6,6
2879,3,3
11039,7,1
138,1,2
961,8,2
1063,9,2
21134,7,1
6880,4,1
14245,7,1
2319,2,4
11039,2,1
399,1,3
205,6,3
1416,4,1
2240,7,1
6528,10,1
2485,4,3
2279,2,2
3087,2,2
189,8,3
4808,1,1
2724,8,1
51,6,41
6081,7,1
1436,7,1
750,9,1
7876,10,2
2972,1,1
1238,4,2
2293,4,2
722,8,6
12985,4,1
3041,3,4
2082,2,1
28911,9,1
2602,3,1
11534,9,2
4173,6,2
5924,8,1
2025,6,2
499,3,2
3344,3,1
7227,2,1
2091,7,1
14107,9,1
1021,1,3
1740,8,1
4815,7,1
3295,2,1
26825,7,2
3042,6,1
1303,6,2
20891,2,1
2009,9,1
1566,10,1
10897,8,1
1726,7,1
2484,3,3
9021,9,1
1808,8,1
7897,3,3
4871,4,1
7317,2,1
3125,2,1
48,4,3
511,6,1
16433,3,1
105,6,4
42,7,2
3524,6,1
5360,2,1
13068,4,1
5124,9,1
1428,8,1
4654,2,1
3635,1,1
2562,2,1
3315,2,3
2815,4,1
4454,7,1
3210,1,1
1010,10,1
141,8,3
1580,1,3
1049,8,1
1522,3,1
82,5,8
252,7,2
205,7,2
22022,10,1
1550,6,1
390,9,1
1390,10,1
11856,3,2
9535,9,1
5101,7,1
10994,6,1
3288,2,2
2173,1,1
6,8,18
2643,4,1
1602,9,1
154,10,1
1237,10,2
471,7,9
3342,3,2
3412,4,1
3050,2,1
114,10,1
2335,3,2
2886,9,1
7478,3,1
5772,4,1
1646,7,1
115,9,5
300,8,1
3869,2,1
3114,3,1
12646,8,1
1166,3,6
252,6,3
7678,7,1
269,3,2
4535,3,1
3964,3,2
3994,3,1
934,10,2
6996,3,1
13685,4,1
4654,6,1
1956,1,1
1182,1,1
10275,1,1
274,2,2
9917,8,1
5343,8,1
14136,10,1
5745,2,1
27858,6,1
3723,8,1
9036,1,1
22769,2,1
55,9,4
783,6,3
19610,1,1
1538,10,1
6348,9,1
1214,2,3
13981,3,1
4844,2,1
3078,4,1
791,9,1
4146,6,1
173,7,7
2947,2,1
2264,4,1
1634,1,1
579,6,4
3776,2,1
7252,8,1
6010,4,1
289,6,2
4229,7,1
3948,8,1
398,7,1
6212,9,1
1620,9,1
18798,4,1
3928,1,1
2619,8,1
666,7,3
3413,2,1
990,1,2
1504,3,1
2053,1,1
729,6,7
675,9,1
4,3,3
18824,6,1
649,7,1
5448,6,1
1435,8,1
11429,8,1
969,7,1
4941,6,1
1622,3,1
3565,1,2
1110,9,1
1122,8,1
4050,6,1
4868,1,1
1322,7,4
3290,3,1
64,1,1
6109,6,1
8482,7,1
4532,1,1
22628,8,1
3353,1,1
1209,8,1
14839,7,1
45,8,1
1398,3,4
1349,7,1
1621,9,1
10300,4,1
9251,4,1
1884,9,1
1282,9,1
2002,8,1
479,1,1
1540,5,1
1580,5,1
1012,5,5
2559,2,1
6309,2,1
2521,1,2
1620,1,1
1811,7,1
24683,7,1
512,1,1
2541,2,1
9775,9,2
667,2,1
4352,2,1
8450,1,1
1247,8,1
5169,8,1
3803,7,1
165,1,15
263,8,1
972,1,2
632,2,1
21255,3,1
1399,8,3
3837,8,1
303,10,1
1275,8,3
11457,1,1
58,10,4
4317,9,1
424,8,3
1827,9,2
13453,6,1
1157,7,2
5471,6,1
1044,7,2
565,2,1
14734,1,1
1793,9,1
1254,10,4
2633,1,1
2521,9,2
1980,10,1
906,6,2
577,9,1
6460,6,1
3197,3,1
3453,8,1
3844,9,2
226,7,9
4592,6,1
2137,2,2
8205,10,1
34,4,62
3629,6,1
19492,10,1
624,6,2
3618,3,1
3302,7,1
278,4,1
80,2,15
2875,7,1
8482,2,1
2853,3,1
2418,2,1
93,6,5
1610,6,5
545,7,13
2123,3,4
16,9,14
9351,6,1
2976,6,1
11120,8,1
3458,1,1
736,3,1
9854,2,1
7719,2,1
434,1,18
2016,2,2
4100,1,1
651,6,4
258,2,16
1475,2,1
16230,7,1
1536,6,4
24913,1,1
1596,1,3
7082,10,1
53,4,2
473,2,4
3997,2,1
4487,3,1
1247,1,1
7831,7,1
1714,4,1
3396,3,1
267,2,9
2524,10,1
2267,7,1
90,4,3
616,3,3
15553,2,1
2448,6,2
2448,7,1
618,1,2
1924,6,1
379,9,1
10465,3,1
315,7,1
312,7,2
2534,6,4
446,9,1
463,1,9
1531,6,2
2185,1,1
1025,8,1
12747,7,1
2420,5,1
3905,6,1
20414,8,1
309,10,1
3272,7,1
13319,2,1
3647,3,1
1570,7,1
4530,9,1
1468,9,1
173,2,4
6706,9,1
1120,3,1
1404,7,1
3119,6,2
4734,6,1
11039,6,1
4682,3,1
5838,8,1
6763,1,1
3087,1,1
1830,2,3
21,5,16
6453,3,1
575,3,1
8465,1,1
8005,10,1
11312,6,1
422,3,2
4582,6,1
295,9,1
1159,10,6
582,8,1
8959,6,1
8435,3,1
1797,10,3
3493,3,1
11076,6,1
4317,10,1
98,7,1
4698,8,1
418,6,6
2122,1,1
1112,4,1
6538,3,1
469,1,3
20391,6,1
1436,8,1
154,3,10
1034,10,1
1159,4,6
1060,7,1
9192,9,1
206,6,18
3809,4,1
1248,4,1
1509,3,2
4123,7,1
359,7,1
162,2,1
366,8,1
9267,10,1
5757,1,1
12827,1,1
2995,10,1
6840,2,1
2991,9,1
4006,9,1
5867,10,1
75,1,54
845,7,3
576,4,3
1531,4,1
17986,8,1
462,4,1
1595,1,1
23641,2,1
6594,6,1
101,7,3
692,3,3
398,8,2
3617,10,1
4994,4,1
1244,2,1
93,7,4
428,10,2
53,6,8
13398,9,1
1230,9,3
308,1,2
589,2,1
942,1,2
1404,3,3
8205,2,1
681,7,1
3370,7,1
39,2,156
3128,6,1
8084,4,1
183,7,1
380,1,1
12347,7,1
1098,3,1
684,2,1
7459,9,1
10771,8,1
199,2,1
9753,3,1
163,9,1
2765,3,1
11838,10,1
216,3,1
5186,2,1
3898,8,1
989,7,1
730,2,3
882,4,3
6114,1,1
221,2,6
381,9,3
981,4,1
640,8,3
11885,2,1
1295,6,3
2745,8,1
21051,4,1
2212,8,1
963,9,2
3177,10,1
5095,7,1
11685,2,1
571,3,1
3785,3,1
9566,10,1
2387,8,1
26486,9,1
20987,6,1
7087,3,1
26612,7,1
3308,6,1
19922,10,1
2468,4,1
2504,3,1
9879,4,1
237,10,1
832,3,1
3164,6,1
174,1,5
334,2,1
16009,9,1
3242,10,1
2551,2,1
3627,10,1
847,1,8
659,2,4
18413,2,1
7257,7,1
196,3,3
21867,6,1
179,9,3
982,4,1
4480,1,2
204,4,1
19983,3,1
4822,8,1
4337,7,1
2367,6,1
240,8,2
1235,10,1
3271,1,1
2440,1,1
437,3,1
4374,1,3
1611,5,1
646,1,7
2547,10,1
8435,1,1
2809,10,1
566,6,1
2141,7,2
1241,3,5
1387,6,4
213,1,1
19308,9,1
1455,3,2
2379,1,1
2131,3,1
327,1,2
4985,2,1
1253,2,3
2123,5,1
51,3,60
1534,1,3
1895,2,1
399,6,2
2429,8,1
1539,3,4
10113,3,1
3232,7,2
589,9,3
1549,8,1
4365,2,1
2052,6,1
11675,1,1
1358,6,1
1060,1,2
1277,9,5
3444,9,1
14991,1,1
1380,9,10
1307,1,1
320,8,2
476,6,9
6729,7,1
21678,4,1
1285,4,1
60,7,18
15,10,69
116,1,3
5446,6,1
2887,2,1
1014,3,1
11559,7,1
3581,3,2
344,6,2
4872,2,1
3955,1,1
5212,2,1
1783,7,1
1995,6,1
15294,4,1
323,3,1
709,4,2
2728,2,1
722,1,5
1081,2,2
691,2,3
3272,3,4
725,5,1
1704,8,1
3946,6,2
12449,3,1
20258,9,1
17307,4,1
471,2,10
20418,3,1
22328,3,1
4904,9,1
6751,4,1
464,1,2
25427,3,1
2175,6,1
2551,7,1
264,6,7
88,5,1
383,3,2
361,7,2
192,9,1
1770,4,2
3234,9,1
99,3,38
1173,3,5
17737,3,1
3798,9,1
6825,2,1
1556,9,2
6873,7,1
322,4,14
21488,9,1
781,1,6
4686,8,1
24550,6,1
106,3,1
3601,6,2
1873,6,1
3543,10,1
1436,6,1
1594,1,1
10622,10,1
521,2,1
24209,6,1
26983,6,1
4102,6,3
13829,1,1
212,7,1
734,6,1
2966,2,1
914,6,1
35,8,10
1007,2,2
1234,7,1
10496,3,1
254,4,15
3465,6,1
10828,6,1
6673,4,1
1387,10,3
8226,8,1
14231,8,1
3332,2,2
4447,1,1
2979,6,1
2877,1,1
2984,6,1
2291,10,1
1524,1,1
15643,8,1
13072,2,1
6951,7,1
736,4,1
1462,4,1
663,1,3
7067,7,1
1012,4,22
1477,1,1
2413,7,2
401,5,3
1287,7,2
1175,6,1
122,9,5
7510,7,1
6186,2,1
1619,1,2
757,7,4
9301,1,1
3334,9,1
8977,2,1
3043,7,1
8318,4,1
2917,4,2
6635,6,1
340,5,1
60,10,8
19196,3,1
2749,3,1
1324,4,5
7737,1,1
660,4,7
13913,3,1
1575,4,1
368,2,30
16912,4,1
954,7,1
14122,10,1
23542,4,1
18489,7,1
10686,8,1
5576,8,2
1301,6,1
452,10,4
9093,6,1
7678,10,1
512,6,2
2328,7,1
206,3,19
23776,4,1
6160,7,2
6415,4,1
3736,1,1
33,10,5
2809,4,1
423,10,3
832,7,2
6481,1,1
8935,6,1
17109,7,1
2365,7,2
1287,6,1
190,7,1
185,9,1
3032,8,1
25945,3,1
589,3,3
1065,7,1
540,1,2
397,2,1
1619,3,2
5598,1,2
437,1,2
4788,3,1
8482,1,1
6737,1,1
1670,7,1
4777,3,1
26385,3,1
1309,6,1
596,6,1
24511,7,1
2416,10,3
494,6,1
254,7,23
1464,4,1
110,9,1
2737,4,1
2943,4,1
314,8,1
1256,1,1
5712,6,1
3309,9,2
631,3,1
313,6,8
4405,8,1
7347,8,1
1423,8,1
892,3,1
11975,2,1
19669,7,1
840,10,1
1250,4,9
3043,6,1
5127,3,1
965,9,1
2265,5,1
4000,1,1
9284,8,1
1846,6,4
4612,8,2
1396,6,1
2241,4,1
1428,9,1
14070,6,1
2950,2,1
7866,7,1
4420,7,1
2559,4,1
6887,1,1
4767,6,1
25349,2,1
12976,7,1
1130,2,1
43,10,3
2631,3,3
1436,1,1
12129,1,1
5900,1,1
7952,3,1
4000,2,2
2237,9,1
1587,7,1
